Queue #	URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)
139	http://10.40.1.135/index6.html	2025-12-07 00:05:26.611595	2025-12-07 00:05:26.626857	15.24	200	2261.11	9440.37
141	http://10.40.1.135/index45.html	2025-12-07 00:05:28.613828	2025-12-07 00:05:28.882468	268.62	200	4648.97	5355.08
140	http://10.40.1.135/index47.html	2025-12-07 00:05:27.613001	2025-12-07 00:05:27.655447	42.42	200	3239.0	1517.23
142	http://10.40.1.135/index4.html	2025-12-07 00:05:29.615044	2025-12-07 00:05:29.659975	44.45	200	5061.61	10885.71
143	http://10.40.1.135/index11.html	2025-12-07 00:05:30.616568	2025-12-07 00:05:30.630124	13.54	200	7659.31	11683.18
144	http://10.40.1.135/index5.html	2025-12-07 00:05:31.617948	2025-12-07 00:05:31.639676	21.71	200	5061.6	10865.34
145	http://10.40.1.135/index5.html	2025-12-07 00:05:32.618719	2025-12-07 00:05:32.634989	16.25	200	5061.6	10580.19
146	http://10.40.1.135/index1.html	2025-12-07 00:05:33.619774	2025-12-07 00:05:33.636644	16.84	200	3280.87	9187.11
147	http://10.40.1.135/index15.html	2025-12-07 00:05:34.621778	2025-12-07 00:05:34.666070	44.17	200	7720.04	10420.91
148	http://10.40.1.135/index11.html	2025-12-07 00:05:35.622949	2025-12-07 00:05:35.640927	17.95	200	7659.31	10358.16
149	http://10.40.1.135/index1.html	2025-12-07 00:05:36.624210	2025-12-07 00:05:36.672174	47.93	200	3280.87	7764.68
150	http://10.40.1.135/index4.html	2025-12-07 00:05:37.625182	2025-12-07 00:05:37.641986	16.78	200	5061.61	9915.24
151	http://10.40.1.135/index39.html	2025-12-07 00:05:38.626802	2025-12-07 00:05:38.642438	15.61	200	7720.03	11131.81
152	http://10.40.1.135/index4.html	2025-12-07 00:05:39.628143	2025-12-07 00:05:39.645842	17.67	200	5061.61	9750.63
153	http://10.40.1.135/index2.html	2025-12-07 00:05:40.629041	2025-12-07 00:05:40.675408	46.35	200	4336.15	7272.95
154	http://10.40.1.135/index10.html	2025-12-07 00:05:41.629746	2025-12-07 00:05:41.647948	18.18	200	3154.92	8444.38
155	http://10.40.1.135/index48.html	2025-12-07 00:05:42.631025	2025-12-07 00:05:42.673965	42.92	200	4756.1	9372.48
156	http://10.40.1.135/index4.html	2025-12-07 00:05:43.631778	2025-12-07 00:05:43.652785	20.99	200	5061.61	10302.33
157	http://10.40.1.135/index19.html	2025-12-07 00:05:44.632701	2025-12-07 00:05:44.677817	45.1	200	5392.91	10041.32
158	http://10.40.1.135/index25.html	2025-12-07 00:05:45.635527	2025-12-07 00:05:45.654029	18.48	200	3605.24	9765.52
159	http://10.40.1.135/index4.html	2025-12-07 00:05:46.637162	2025-12-07 00:05:46.654666	17.48	200	5061.61	11078.61
160	http://10.40.1.135/index23.html	2025-12-07 00:05:47.637747	2025-12-07 00:05:47.680262	42.49	200	3904.67	8171.85
161	http://10.40.1.135/index7.html	2025-12-07 00:05:48.639363	2025-12-07 00:05:48.684459	45.07	200	8054.41	11151.06
162	http://10.40.1.135/index17.html	2025-12-07 00:05:49.640277	2025-12-07 00:05:49.656450	16.14	200	4156.75	11241.63
163	http://10.40.1.135/index17.html	2025-12-07 00:05:50.640809	2025-12-07 00:05:50.653239	12.41	200	4156.75	11058.76
164	http://10.40.1.135/index12.html	2025-12-07 00:05:51.642224	2025-12-07 00:05:51.659438	17.2	200	4989.81	10818.54
165	http://10.40.1.135/index1.html	2025-12-07 00:05:52.643437	2025-12-07 00:05:52.656902	13.44	200	3280.87	10476.23
166	http://10.40.1.135/index31.html	2025-12-07 00:05:53.644210	2025-12-07 00:05:53.687818	43.59	200	6818.25	10297.48
167	http://10.40.1.135/index5.html	2025-12-07 00:05:54.645007	2025-12-07 00:05:54.692098	47.07	200	5061.6	10266.54
168	http://10.40.1.135/index3.html	2025-12-07 00:05:55.646431	2025-12-07 00:05:55.689942	43.49	200	8540.05	10718.69
169	http://10.40.1.135/index1.html	2025-12-07 00:05:56.648247	2025-12-07 00:05:56.664957	16.68	200	3280.87	9748.49
170	http://10.40.1.135/index15.html	2025-12-07 00:05:57.650351	2025-12-07 00:05:57.669628	19.25	200	7720.04	10603.13
171	http://10.40.1.135/index19.html	2025-12-07 00:05:58.650143	2025-12-07 00:05:58.668543	18.38	200	5392.91	11441.07
172	http://10.40.1.135/index1.html	2025-12-07 00:05:59.650808	2025-12-07 00:05:59.667516	16.69	200	3280.87	9535.14
173	http://10.40.1.135/index11.html	2025-12-07 00:06:00.651656	2025-12-07 00:06:00.667961	16.28	200	7659.31	11265.93
174	http://10.40.1.135/index4.html	2025-12-07 00:06:01.652778	2025-12-07 00:06:01.673227	20.43	200	5061.61	10646.81
175	http://10.40.1.135/index17.html	2025-12-07 00:06:02.654975	2025-12-07 00:06:02.674024	19.02	200	4156.75	10903.92
176	http://10.40.1.135/index3.html	2025-12-07 00:06:03.656279	2025-12-07 00:06:03.675750	19.45	200	8540.05	11373.99
177	http://10.40.1.135/index20.html	2025-12-07 00:06:04.656987	2025-12-07 00:06:04.677287	20.18	200	2759.79	10533.37
178	http://10.40.1.135/index7.html	2025-12-07 00:06:05.658529	2025-12-07 00:06:05.678259	19.71	200	8054.41	11038.67
179	http://10.40.1.135/index42.html	2025-12-07 00:06:06.659952	2025-12-07 00:06:06.680597	20.63	200	1404.11	6637.34
180	http://10.40.1.135/index2.html	2025-12-07 00:06:07.661575	2025-12-07 00:06:07.678803	17.21	200	4336.15	5333.75
181	http://10.40.1.135/index6.html	2025-12-07 00:06:08.662678	2025-12-07 00:06:08.679386	16.69	200	2261.11	7527.92
182	http://10.40.1.135/index2.html	2025-12-07 00:06:09.663956	2025-12-07 00:06:09.682861	18.89	200	4336.15	7020.97
183	http://10.40.1.135/index41.html	2025-12-07 00:06:10.665049	2025-12-07 00:06:10.684457	19.29	200	3220.16	10487.94
184	http://10.40.1.135/index35.html	2025-12-07 00:06:11.666150	2025-12-07 00:06:11.683824	17.65	200	2261.12	9025.25
185	http://10.40.1.135/index4.html	2025-12-07 00:06:12.666962	2025-12-07 00:06:12.684191	17.21	200	5061.61	10652.39
186	http://10.40.1.135/index18.html	2025-12-07 00:06:13.667716	2025-12-07 00:06:13.681102	13.36	200	6370.79	11392.77
187	http://10.40.1.135/index30.html	2025-12-07 00:06:14.668750	2025-12-07 00:06:14.695874	27.09	200	3712.38	10605.38
