URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)	UE Position (x,y)
http://10.40.1.135/index1.html	2025-12-10 18:16:12.793029	2025-12-10 18:16:12.810254	25.45	200	3280.87	3351.4	(268.4,200.0)
http://10.40.1.135/index4.html	2025-12-10 18:16:13.294178	2025-12-10 18:16:13.311544	25.75	200	5061.61	3318.82	(275.9,200.0)
http://10.40.1.135/index3.html	2025-12-10 18:16:13.795971	2025-12-10 18:16:13.811522	24.12	200	8540.05	3283.52	(283.4,200.0)
http://10.40.1.135/index19.html	2025-12-10 18:16:14.297303	2025-12-10 18:16:14.340574	52.02	200	5392.91	3245.75	(291.0,200.0)
http://10.40.1.135/index8.html	2025-12-10 18:16:14.798004	2025-12-10 18:16:14.839412	50.36	200	6086.97	3205.63	(298.5,200.0)
http://10.40.1.135/index9.html	2025-12-10 18:16:15.299760	2025-12-10 18:16:15.362919	72.19	200	2820.52	3163.25	(306.0,200.0)
http://10.40.1.135/index5.html	2025-12-10 18:16:15.800548	2025-12-10 18:16:15.845106	53.94	200	5061.6	3118.95	(313.5,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:16:16.300773	2025-12-10 18:16:16.317777	26.25	200	3280.87	3072.71	(321.0,200.0)
http://10.40.1.135/index2.html	2025-12-10 18:16:16.802006	2025-12-10 18:16:16.821865	29.58	200	4336.15	3024.61	(328.5,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:16:17.302917	2025-12-10 18:16:17.317362	24.55	200	3280.87	2974.92	(336.0,200.0)
http://10.40.1.135/index5.html	2025-12-10 18:16:17.804394	2025-12-10 18:16:17.820238	26.21	200	5061.6	2923.63	(343.6,200.0)
http://10.40.1.135/index49.html	2025-12-10 18:16:18.304992	2025-12-10 18:16:18.345061	50.7	200	5469.02	2871.05	(351.1,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:16:18.806241	2025-12-10 18:16:18.837036	41.69	200	3280.87	2817.08	(358.6,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:16:19.306898	2025-12-10 18:16:19.319184	23.46	200	3280.87	2761.89	(366.1,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:16:19.808168	2025-12-10 18:16:19.819913	23.2	200	3280.87	2705.56	(373.6,200.0)
http://10.40.1.135/index2.html	2025-12-10 18:16:20.308941	2025-12-10 18:16:20.327654	30.46	200	4336.15	2648.15	(381.1,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:16:20.809885	2025-12-10 18:16:20.830507	32.66	200	3280.87	2589.8	(388.7,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:16:21.310941	2025-12-10 18:16:21.326601	27.99	200	3280.87	2530.54	(396.2,200.0)
http://10.40.1.135/index15.html	2025-12-10 18:16:21.811935	2025-12-10 18:16:21.822583	23.28	200	7720.04	2470.42	(403.7,200.0)
http://10.40.1.135/index21.html	2025-12-10 18:16:22.314435	2025-12-10 18:16:22.372297	70.8	200	8906.33	2409.35	(411.2,200.0)
http://10.40.1.135/index5.html	2025-12-10 18:16:22.815518	2025-12-10 18:16:22.861816	59.54	200	5061.6	2347.7	(418.7,200.0)
http://10.40.1.135/index22.html	2025-12-10 18:16:23.818039	2025-12-10 18:16:23.878017	73.85	200	5607.98	2222.38	(433.8,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:16:24.319564	2025-12-10 18:16:24.398394	93.02	200	3280.87	2158.77	(441.3,200.0)
